lookback_window,timebase,ops,purchase_order_number,tracking_number,supplier_id,su_name,parent_suid,parent_su_name,parent_warehouse_states,sto,srm_contact,own_state,city_name,postal_code,msbd_su,promised_delivery_end_range_date_at_order,ind_day,week_start,delivery_date,assigned_induction_hub_name,assigned_station_state,actual_induction_hub_name,actual_induction_hub_state,destination_zipcode,destination_state,distance_assignedhub_customer,distance_actualhub_customer,distance_assignedhub_actualhub,direct_gain,inducted_on_time_or_early,delivery_rel,cushion,missing_actual_hub,is_candidate,is_far_hub,is_sibling_state,is_undeclared_state,supplier_behavior,supplier_total_vol,supplier_candidate_vol,supplier_misshipping_vol,supplier_misshipping_share,supplier_undeclared_candidate_vol,supplier_directish_vol,supplier_directish_share,supplier_ghost_hubs,supplier_ghost_states,n_ghost_hubs,n_ghost_states,supplier_ifr,supplier_delivery_rel,opid_flag,is_misshipping,is_ghost_warehouse,is_jumbo,is_direct,is_other_far
pdd_10w,promised_delivery_end_range_date_at_order,12302817053,668982924,874681587250,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-24,2026-07-22,2026-07-19,2026-07-24,DALLAS LOCAL,TX,Phoenix,AZ,81321,CO,939.6,413.4,1081.4,0.5600255427841635,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,80151235490,669030240,874673812516,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-24,2026-07-23,2026-07-19,2026-07-24,DALLAS LOCAL,TX,Atlanta,GA,32461,FL,721.4,320.5,798.2,0.5557249792070973,0,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,80151460780,669067395,874675726328,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-24,2026-07-22,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Atlanta,GA,30080,GA,780.3,36.6,798.2,0.9530949634755863,0,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,80151482870,669071664,874675090875,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-24,2026-07-22,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Phoenix,AZ,85042,AZ,1068.3,14.0,1081.4,0.9868950669287653,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,80151918270,669537523,874846968476,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-24,2026-07-24,2026-07-24,2026-07-19,2026-07-27,MARIETTA LOCAL,GA,South Dallas Rsf,TX,60148,IL,711.5,926.4,795.8,-0.302037947997189,1,0,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12303639693,669022447,874679670614,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-23,2026-07-19,2026-07-23,DALLAS LOCAL,TX,North St.Louis,MO,62906,IL,632.8,,647.4,,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12303915663,669035215,874678398174,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-22,2026-07-19,2026-07-24,DALLAS LOCAL,TX,Atlanta,GA,68114,NE,706.8,1019.6,798.2,-0.4425580079230335,0,0,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12359283429,669057432,874669959180,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-22,2026-07-19,2026-07-24,DALLAS LOCAL,TX,Atlanta,GA,50125,IA,693.1,915.8,798.2,-0.32131005626893655,0,0,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12427813691,668941588,874673675570,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-22,2026-07-19,2026-07-24,DALLAS LOCAL,TX,Atlanta,GA,38017,TN,485.5,395.4,798.2,0.18558187435633372,0,0,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12440665092,669003512,874675194016,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-22,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Atlanta,GA,30024,GA,808.9,41.2,798.2,0.9490666337000865,0,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,80150767770,668951697,874671877197,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-23,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Atlanta,GA,30339,GA,780.4,35.7,798.2,0.9542542286007175,0,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,80151025300,668993482,874680859620,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-22,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Phoenix,AZ,86305,AZ,1083.4,115.9,1081.4,0.8930219678788998,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,80151170610,669018861,874671626330,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-23,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Goodyear Rsf,AZ,85614,AZ,975.2,,1101.0,,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,80151220120,669027613,874672012220,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-21,2026-07-23,2026-07-23,2026-07-19,2026-07-23,DALLAS LOCAL,TX,Nashville,TN,37064,TN,667.2,25.6,669.2,0.9616306954436451,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12339918922,661558758,873520471614,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-20,2026-07-22,2026-06-24,2026-07-19,2026-06-28,DALLAS LOCAL,TX,East Chattanooga,TN,37087,TN,697.0,151.8,797.7,0.7822094691535151,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12436076665,668540999,874611148141,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-20,2026-07-22,2026-07-20,2026-07-19,2026-07-23,MARIETTA LOCAL,GA,South Dallas Rsf,TX,33473,FL,641.8,1261.9,795.8,-0.9661888438765973,1,0,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12332985809,666851508,874120309611,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-08,2026-07-11,2026-07-08,2026-07-05,2026-07-10,DALLAS LOCAL,TX,Olive Branch,MS,39208,MS,405.2,197.6,475.5,0.5123395853899309,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12398431901,666887241,874120906300,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-09,2026-07-11,2026-07-08,2026-07-05,2026-07-10,DALLAS LOCAL,TX,Birmingham,AL,35212,AL,640.8,2.8,641.5,0.9956304619225969,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,80142184970,666945576,874169958786,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-09,2026-07-11,2026-07-09,2026-07-05,2026-07-10,MARIETTA LOCAL,GA,South Dallas Rsf,TX,71106,LA,612.4,190.2,795.8,0.6894186806009145,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,80142185030,666945576,874169958786,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-09,2026-07-11,2026-07-09,2026-07-05,2026-07-10,MARIETTA LOCAL,GA,South Dallas Rsf,TX,71106,LA,612.4,190.2,795.8,0.6894186806009145,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12271104933,666836303,874116040205,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-08,2026-07-10,2026-07-08,2026-07-05,2026-07-10,DALLAS LOCAL,TX,Lenexa,KS,68701,NE,709.5,317.0,500.2,0.5532064834390416,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12271172763,666838767,874104523187,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-08,2026-07-10,2026-07-08,2026-07-05,2026-07-10,DALLAS LOCAL,TX,Aldine Rsf,TX,70065,LA,489.2,345.5,224.3,0.2937448896156991,1,1,0,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12331603449,666736192,874107410345,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-08,2026-07-10,2026-07-08,2026-07-05,2026-07-09,DALLAS LOCAL,TX,New Orleans Msya,LA,70115,LA,500.3,9.5,493.2,0.9810113931641016,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12337645295,661226654,873273341143,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-10,2026-07-10,2026-06-18,2026-07-05,2026-06-21,DALLAS LOCAL,TX,Ocala,FL,33980,FL,1188.6,,999.6,,0,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11341420816,651907847,873221146750,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-06,2026-07-09,2026-06-17,2026-07-05,2026-06-20,DALLAS LOCAL,TX,Rialto,CA,90230,CA,1463.2,75.5,1392.2,0.9484007654455987,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,ghost_warehouse,0,1,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12197465921,651603771,872083395164,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-06,2026-07-09,2026-04-28,2026-07-05,2026-05-26,DALLAS LOCAL,TX,South Atlanta Ncpc,GA,49686,MI,1256.7,962.6,798.2,0.23402562266252885,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11481113897,666145369,874008912345,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-06,2026-07-08,2026-07-06,2026-07-05,2026-07-09,JACKSONVILLE,FL,Dallas,TX,83646,ID,2521.9,1728.0,981.5,0.31480233157539955,1,0,,0,1,1,0,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12281492972,657484506,873219918409,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-06,2026-07-08,2026-06-17,2026-07-05,2026-06-19,DALLAS LOCAL,TX,Atlanta,GA,30064,GA,780.5,44.5,798.2,0.942985265855221,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,12334628855,663389769,873400680079,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-02,2026-07-05,2026-06-22,2026-07-05,2026-06-25,DALLAS LOCAL,TX,Birmingham,AL,32578,FL,697.3,247.3,641.5,0.6453463358669153,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12334629745,663389769,873412798868,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-07-02,2026-07-05,2026-06-22,2026-07-05,2026-06-25,DALLAS LOCAL,TX,South Atlanta Ncpc,GA,32578,FL,697.3,316.8,798.2,0.5456761795496916,1,1,0,0,1,1,1,0,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,misshipping,1,0,0,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11419671096,663998842,873505505991,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-07-01,2026-06-24,2026-06-28,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98311,WA,2259.8,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11419771706,664008527,873499819986,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-07-01,2026-06-24,2026-06-28,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98115,WA,2222.0,188.5,2130.8,0.9151665166516652,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,12238956533,664003416,873502141463,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-07-01,2026-06-24,2026-06-28,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98370,WA,2275.2,196.0,2130.8,0.9138537271448663,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11418626796,663809864,873466580779,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-30,2026-06-23,2026-06-28,2026-06-28,DALLAS LOCAL,TX,Portland,OR,98059,WA,2200.3,183.3,2130.8,0.9166931782029724,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11418626806,663809864,873466580779,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-30,2026-06-23,2026-06-28,2026-06-28,DALLAS LOCAL,TX,Portland,OR,98059,WA,2200.3,183.3,2130.8,0.9166931782029724,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11418842596,663840781,873449025253,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-30,2026-06-23,2026-06-28,2026-06-29,DALLAS LOCAL,TX,Portland,OR,98074,WA,2207.1,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11418908596,663859711,873464390554,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-23,2026-06-28,2026-06-27,DALLAS LOCAL,TX,Portland,OR,97404,OR,2159.2,125.7,2130.8,0.9417839940718784,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11418951276,663868824,873461871108,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-23,2026-06-28,2026-06-27,DALLAS LOCAL,TX,Portland,OR,98117,WA,2222.0,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11418955246,663869428,873464688574,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-23,2026-06-28,2026-06-27,DALLAS LOCAL,TX,Portland,OR,98034,WA,2215.2,196.7,2130.8,0.9112044059227158,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11419074706,663897491,873465430180,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-23,2026-06-28,2026-06-27,DALLAS LOCAL,TX,Portland,OR,98332,WA,2238.9,159.2,2130.8,0.9288936531332351,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11419240296,663921682,873505104479,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-24,2026-06-28,2026-06-28,DALLAS LOCAL,TX,Portland,OR,98272,WA,2218.2,,2130.8,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11419736076,664004814,873501824761,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-24,2026-06-28,2026-06-29,DALLAS LOCAL,TX,Billings,MT,59868,MT,1799.3,,1444.0,,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,jumbo,0,0,1,0,0
pdd_10w,promised_delivery_end_range_date_at_order,11462852067,664015367,873501880544,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-24,2026-06-28,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98826,WA,2165.6,262.6,2130.8,0.8787403029183598,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11462908887,664015367,873501880544,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-24,2026-06-28,2026-06-30,DALLAS LOCAL,TX,Portland,OR,98826,WA,2165.6,262.6,2130.8,0.8787403029183598,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11464814037,663998219,873501570800,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-24,2026-06-30,2026-06-24,2026-06-28,2026-07-01,DALLAS LOCAL,TX,Salt Lake City,UT,84084,UT,1278.6,19.2,1292.0,0.9849835757860159,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
pdd_10w,promised_delivery_end_range_date_at_order,11466843777,663852969,873463450443,110022,Loloi Rugs TX 75241,1452,Loloi Rugs,"GA,TX",Rugs,Alex Melius,TX,Dallas,75241,2026-06-23,2026-06-30,2026-06-23,2026-06-28,2026-06-27,DALLAS LOCAL,TX,Portland,OR,97701,OR,2034.0,147.7,2130.8,0.9273844641101278,1,1,0,0,1,1,0,1,ghost_warehouse,29725,2447,119,0.0040033641715727505,2279,1813,0.06099243061396131,,CA 33 hubs 3%,0,1,0.9374600504625731,0.8593439865433121,other_far,0,0,0,0,1
